"t","ct","lower_expec","median_expec","upper_expec","district","fit","date"
35,0,3.33587617679833e-14,8.53828746976902e-12,1.44460480768127e-10,"National","gp",2020-03-17
35,13,0.0978874092815406,0.139818803712258,0.162291124448917,"National","gp",2020-03-17
35,26,0.898262853172819,0.929850905760665,0.966748596428341,"National","gp",2020-03-17
35,2,1.64664476268324e-09,3.95391364070355e-08,1.95259948957768e-07,"National","gp",2020-03-17
35,3,8.48987915922154e-08,8.67521202090874e-07,2.89379092427525e-06,"National","gp",2020-03-17
35,16,0.257117012092149,0.341677694975487,0.384513564203326,"National","gp",2020-03-17
35,29,0.937273799809591,0.978640026996621,1.0609455292624,"National","gp",2020-03-17
35,6,0.000203678486385371,0.000438224280427733,0.000767301157131279,"National","gp",2020-03-17
35,19,0.462575085826754,0.564409016543879,0.635262146075662,"National","gp",2020-03-17
35,32,0.822523381049905,0.9232714450762,1.03580574623639,"National","gp",2020-03-17
35,9,0.00834752075228143,0.0133572951699173,0.0181303068309913,"National","gp",2020-03-17
35,22,0.682735912690591,0.754343371712885,0.823631940522461,"National","gp",2020-03-17
35,35,0.616534737325673,0.734920765159383,0.844895910553217,"National","gp",2020-03-17
35,11,0.0364368434474169,0.0539100541516009,0.0663216702775928,"National","gp",2020-03-17
35,12,0.061974479121576,0.0909192976558759,0.108049920937244,"National","gp",2020-03-17
35,25,0.863952482702068,0.893622536796708,0.945788139840696,"National","gp",2020-03-17
35,14,0.144230905397018,0.19964035771506,0.228094037379892,"National","gp",2020-03-17
35,15,0.197177319420922,0.267548673472151,0.304269306862269,"National","gp",2020-03-17
35,28,0.935928828010131,0.972344155375187,1.03573764502508,"National","gp",2020-03-17
35,5,2.67851209249616e-05,8.28201250377921e-05,0.000169006885355217,"National","gp",2020-03-17
35,18,0.391140234765453,0.49206086903777,0.553811335707187,"National","gp",2020-03-17
35,31,0.870856135572986,0.956809882092483,1.06964345256576,"National","gp",2020-03-17
35,7,0.000940363478119769,0.00174288728626089,0.00268276386105827,"National","gp",2020-03-17
35,8,0.00304354056986957,0.00531220452479888,0.00762588616216457,"National","gp",2020-03-17
35,21,0.610041849821455,0.696451515014919,0.765879282549426,"National","gp",2020-03-17
35,34,0.691056700710093,0.807122748951934,0.919602534748532,"National","gp",2020-03-17
35,23,0.749658412817885,0.806307304947526,0.873031964427487,"National","gp",2020-03-17
35,24,0.812318359433668,0.850999887698303,0.913647374246618,"National","gp",2020-03-17
35,1,1.32919005868536e-11,9.08921579604237e-10,7.72768150102382e-09,"National","gp",2020-03-17
35,17,0.322283723797732,0.417590585452726,0.469054542343007,"National","gp",2020-03-17
35,27,0.918370110736685,0.955429715466989,0.997702509480776,"National","gp",2020-03-17
35,4,2.10890527175427e-06,1.06040485608581e-05,2.66076605488166e-05,"National","gp",2020-03-17
35,33,0.759927141009919,0.871046092409808,0.982906008945171,"National","gp",2020-03-17
35,30,0.907339691985878,0.973509456476071,1.07357388120218,"National","gp",2020-03-17
35,20,0.536321534715823,0.63298882571538,0.705158373771307,"National","gp",2020-03-17
35,10,0.0190669756801183,0.0286368818808275,0.0368764159185314,"National","gp",2020-03-17
35,36,0.541052749496573,0.65501382222445,0.762715623694414,"National","gp",2020-03-17
42,27,1.63107260807365,1.68913755389928,1.75194766673476,"National","gp",2020-03-24
42,31,1.73363139273064,1.87720538688176,2.102767923612,"National","gp",2020-03-24
42,26,1.53940446633175,1.60173834974536,1.6671000261284,"National","gp",2020-03-24
42,35,1.42685051623666,1.60642268788417,1.93264057522812,"National","gp",2020-03-24
42,36,1.28519769418828,1.45924635501613,1.77779603569476,"National","gp",2020-03-24
42,0,3.59115520464672e-14,8.58087422403904e-12,1.39084370853922e-10,"National","gp",2020-03-24
42,13,0.109592424299502,0.165927756100414,0.22617646749967,"National","gp",2020-03-24
42,1,1.4472386604327e-11,8.74224855339023e-10,7.31785474412288e-09,"National","gp",2020-03-24
42,2,1.94541426432983e-09,3.88626782017583e-08,1.92615332727726e-07,"National","gp",2020-03-24
42,3,1.06653301452234e-07,8.39234455456407e-07,2.97242171876774e-06,"National","gp",2020-03-24
42,29,1.71526544432974,1.82571940728846,1.93275086301042,"National","gp",2020-03-24
42,5,2.69458981245506e-05,8.34776313951555e-05,0.000192564622846198,"National","gp",2020-03-24
42,6,0.000195263358049708,0.000450487248777681,0.000900585763199347,"National","gp",2020-03-24
42,32,1.70297039775712,1.86448690710292,2.12960186527041,"National","gp",2020-03-24
42,7,0.00085014192746818,0.00182214032652417,0.00339103609163019,"National","gp",2020-03-24
42,9,0.00745063512772731,0.0146964485527299,0.023804366310504,"National","gp",2020-03-24
42,22,0.989012054038019,1.18580586439153,1.2823356748088,"National","gp",2020-03-24
42,10,0.0179024427960021,0.031898227078316,0.0491960428645481,"National","gp",2020-03-24
42,24,1.26030638421141,1.41222177005335,1.49099273476007,"National","gp",2020-03-24
42,25,1.40155626163036,1.51078461213361,1.58290475671945,"National","gp",2020-03-24
42,12,0.0673135238938594,0.104668271273795,0.14778779552216,"National","gp",2020-03-24
42,14,0.163665929468366,0.243792017078015,0.324536282197179,"National","gp",2020-03-24
42,28,1.68681506690288,1.76425043736388,1.82437678497978,"National","gp",2020-03-24
42,15,0.230544395520407,0.336588550704861,0.437606373776345,"National","gp",2020-03-24
42,4,2.32475507094676e-06,1.06054636132961e-05,2.95266756440452e-05,"National","gp",2020-03-24
42,18,0.502093611803048,0.681467444840943,0.817117659868651,"National","gp",2020-03-24
42,17,0.400574247343368,0.556328179187369,0.688616388232181,"National","gp",2020-03-24
42,19,0.612883900990368,0.809000393493334,0.942341934419084,"National","gp",2020-03-24
42,8,0.00265358399020712,0.00575034089059211,0.0098768436919589,"National","gp",2020-03-24
42,34,1.55053872073168,1.72806421163914,2.05030546724424,"National","gp",2020-03-24
42,21,0.857036247273497,1.06522916262682,1.1743176135329,"National","gp",2020-03-24
42,23,1.12158156315803,1.3037165656086,1.38028074763113,"National","gp",2020-03-24
42,11,0.0369264390750628,0.0608514389678588,0.0897321141263717,"National","gp",2020-03-24
42,16,0.309774631793271,0.441625443594091,0.560589059435372,"National","gp",2020-03-24
42,30,1.72949125129325,1.86241840617193,2.03071037030896,"National","gp",2020-03-24
42,33,1.64130975013046,1.81550083893403,2.11533669150649,"National","gp",2020-03-24
42,20,0.72970717292062,0.93785247828771,1.0615271296029,"National","gp",2020-03-24
49,27,1.6535253424203,1.74655246693246,1.79917590515528,"National","gp",2020-03-31
49,28,1.79161227042886,1.88825653365747,1.94561556683984,"National","gp",2020-03-31
49,31,2.00549159700146,2.22358576493587,2.39828792277571,"National","gp",2020-03-31
49,32,2.01252693840723,2.2597092700076,2.50608462974841,"National","gp",2020-03-31
49,26,1.46287484039562,1.6034758661782,1.66887960148163,"National","gp",2020-03-31
49,13,0.0659918258046772,0.0977993480243731,0.172155011089862,"National","gp",2020-03-31
49,35,1.76896090354736,2.04662601976276,2.41599898346796,"National","gp",2020-03-31
49,22,0.801805833328589,0.992636706481412,1.15859866689606,"National","gp",2020-03-31
49,24,1.10693706022846,1.29003843507551,1.41809546691714,"National","gp",2020-03-31
49,25,1.27844564236037,1.44714295856046,1.54254069094533,"National","gp",2020-03-31
49,12,0.0397273129833466,0.0612001678166689,0.112430595613115,"National","gp",2020-03-31
49,0,2.37290831886999e-14,4.55059823623208e-12,8.46875970583666e-11,"National","gp",2020-03-31
49,14,0.100575504599222,0.146446066725221,0.246588948094422,"National","gp",2020-03-31
49,29,1.89238115420995,2.02767005771408,2.10379352323459,"National","gp",2020-03-31
49,16,0.202716710061709,0.283184277312374,0.433653680008352,"National","gp",2020-03-31
49,30,1.9620653464024,2.1369485269087,2.2561483464571,"National","gp",2020-03-31
49,18,0.351895156866484,0.473075066461301,0.658309570551744,"National","gp",2020-03-31
49,19,0.446101008175727,0.586737570254472,0.780561948742192,"National","gp",2020-03-31
49,33,1.97950406452113,2.24008551195758,2.54970478776732,"National","gp",2020-03-31
49,34,1.89681809056077,2.17755693390437,2.51632343230113,"National","gp",2020-03-31
49,21,0.669031214705144,0.848296298321809,1.03406036555913,"National","gp",2020-03-31
49,36,1.60529545047393,1.87750322648548,2.24511308161326,"National","gp",2020-03-31
49,11,0.0219930001264763,0.0355740177908749,0.0667681737889692,"National","gp",2020-03-31
49,10,0.0106702869616096,0.0186488061302035,0.0353558489238231,"National","gp",2020-03-31
49,3,5.12036691340354e-08,5.03898251920617e-07,1.90571002528054e-06,"National","gp",2020-03-31
49,17,0.271576320415578,0.37123401885022,0.542480979077521,"National","gp",2020-03-31
49,15,0.145544476302466,0.208440491316711,0.334413063156914,"National","gp",2020-03-31
49,2,1.11710653358279e-09,2.13457926040065e-08,1.21802921542493e-07,"National","gp",2020-03-31
49,20,0.550934949932937,0.710160219097035,0.907589537522669,"National","gp",2020-03-31
49,7,0.000451761065897278,0.00102919159896519,0.00208836062802767,"National","gp",2020-03-31
49,5,1.25317789955289e-05,4.73828057813962e-05,0.000119258039778169,"National","gp",2020-03-31
49,6,9.27064457733248e-05,0.000252541930499272,0.000566035641967988,"National","gp",2020-03-31
49,9,0.00453035395551594,0.00838431717440777,0.0163541327382765,"National","gp",2020-03-31
49,23,0.949324958595165,1.13964970472225,1.28389741593506,"National","gp",2020-03-31
49,1,9.44189953037779e-12,4.4612534987203e-10,4.38771866282246e-09,"National","gp",2020-03-31
49,4,1.05671122053122e-06,6.24559992478807e-06,1.85006954905571e-05,"National","gp",2020-03-31
49,8,0.00159966179562562,0.00334130851966489,0.00638724683846574,"National","gp",2020-03-31
56,13,0.0233387290142901,0.0419213755283787,0.0922241746432066,"National","gp",2020-04-07
56,27,0.954605280912988,1.05368770966836,1.11970992321986,"National","gp",2020-04-07
56,26,0.805687424005696,0.922043531083732,1.01079486200121,"National","gp",2020-04-07
56,25,0.679077433785888,0.787590814708315,0.903967230390126,"National","gp",2020-04-07
56,0,9.49785770232686e-15,2.50094464787547e-12,4.13989482835474e-11,"National","gp",2020-04-07
56,28,1.11539660009492,1.1952041489317,1.24907947043009,"National","gp",2020-04-07
56,29,1.24776865588907,1.33420829110356,1.39447502917326,"National","gp",2020-04-07
56,31,1.40902234491484,1.59003986451137,1.68544120846546,"National","gp",2020-04-07
56,32,1.45221975931236,1.6759793583785,1.80451792021029,"National","gp",2020-04-07
56,19,0.17819054640704,0.255190003210952,0.405242940165365,"National","gp",2020-04-07
56,35,1.34461693384888,1.64219203202263,1.85885966390244,"National","gp",2020-04-07
56,36,1.23751046910566,1.52129243440125,1.73728336322842,"National","gp",2020-04-07
56,24,0.569439775775479,0.66679314315834,0.807008386159509,"National","gp",2020-04-07
56,11,0.00850159138916636,0.0153713632036535,0.0368955482359966,"National","gp",2020-04-07
56,12,0.0145873659065938,0.0261267103801748,0.0607552928873339,"National","gp",2020-04-07
56,14,0.0351949753730911,0.0630680726956487,0.131038111124119,"National","gp",2020-04-07
56,1,3.97757894640461e-12,2.65582957213311e-10,2.21500539917397e-09,"National","gp",2020-04-07
56,15,0.051103671479827,0.0889126209961653,0.176436183525505,"National","gp",2020-04-07
56,16,0.0722809659572986,0.120550147218436,0.227420153493216,"National","gp",2020-04-07
56,18,0.134192370469031,0.203639633109008,0.342408315626868,"National","gp",2020-04-07
56,5,5.42877246093819e-06,2.27966592910687e-05,6.84546766132852e-05,"National","gp",2020-04-07
56,4,4.54581512755158e-07,3.05013401828412e-06,1.00612886173803e-05,"National","gp",2020-04-07
56,33,1.45403724236443,1.72491441544323,1.87842861008543,"National","gp",2020-04-07
56,22,0.371465127416738,0.466222156967219,0.62890133838876,"National","gp",2020-04-07
56,9,0.00198568413892994,0.00379871030817427,0.00940998024136756,"National","gp",2020-04-07
56,23,0.467726924877948,0.557467013238593,0.71508686262638,"National","gp",2020-04-07
56,10,0.00439872891220569,0.00831270693579044,0.020056737398355,"National","gp",2020-04-07
56,2,4.28282863173453e-10,1.11062466567018e-08,5.76000311583439e-08,"National","gp",2020-04-07
56,30,1.33541410188523,1.46789104480576,1.54975494472919,"National","gp",2020-04-07
56,17,0.099470429940673,0.158635489112525,0.283002883080559,"National","gp",2020-04-07
56,21,0.291837482345684,0.385713309489193,0.548775585037343,"National","gp",2020-04-07
56,6,4.10573482006401e-05,0.000119415061794746,0.000340852537246653,"National","gp",2020-04-07
56,20,0.225107535719009,0.314941337271699,0.472777011029822,"National","gp",2020-04-07
56,34,1.41826306042787,1.70982572942119,1.90694094937189,"National","gp",2020-04-07
56,7,0.000209431475459757,0.000469334778991918,0.00124707548207056,"National","gp",2020-04-07
56,8,0.000740351322210856,0.00148390162689839,0.00369501072118827,"National","gp",2020-04-07
56,3,2.12116652034863e-08,2.4798752461619e-07,9.7338057871148e-07,"National","gp",2020-04-07
63,13,0.0150742344723433,0.0264673047535044,0.0607706727623211,"National","gp",2020-04-14
63,28,0.596681967546125,0.658038864847869,0.699843152200186,"National","gp",2020-04-14
63,26,0.407636339638282,0.47322601723907,0.550736383397325,"National","gp",2020-04-14
63,11,0.00565374226632757,0.0101498115619413,0.0247912993633988,"National","gp",2020-04-14
63,27,0.505566245308034,0.555234601844055,0.618480269771528,"National","gp",2020-04-14
63,32,0.888125985720643,1.06945985409925,1.16625640708173,"National","gp",2020-04-14
63,14,0.0221615760239951,0.0381681406076027,0.085257004040988,"National","gp",2020-04-14
63,15,0.0306594822526646,0.0522775476839326,0.113157305572723,"National","gp",2020-04-14
63,25,0.324476136265811,0.395250910193458,0.495328503312222,"National","gp",2020-04-14
63,0,7.15555831105644e-15,1.7455564180805e-12,2.88634534572799e-11,"National","gp",2020-04-14
63,18,0.0672739846809605,0.109846664903614,0.209895310867814,"National","gp",2020-04-14
63,19,0.0848146677183959,0.134689602504151,0.245062969373542,"National","gp",2020-04-14
63,33,0.909488186796389,1.13538768399683,1.25043077722132,"National","gp",2020-04-14
63,31,0.846197543490745,0.979939901224871,1.05222411851108,"National","gp",2020-04-14
63,35,0.872593635338889,1.12917654263036,1.27945894587919,"National","gp",2020-04-14
63,24,0.257288669591534,0.3330353604847,0.44668556718282,"National","gp",2020-04-14
63,36,0.812259929197294,1.06585721410183,1.21639516983256,"National","gp",2020-04-14
63,23,0.206281339783134,0.277839723859848,0.401675630488743,"National","gp",2020-04-14
63,12,0.00961114852998793,0.0170867470309935,0.0404659304011328,"National","gp",2020-04-14
63,30,0.794760309005149,0.874773799876271,0.927148103055954,"National","gp",2020-04-14
63,1,2.91040144689603e-12,1.773892664424e-10,1.64982699885058e-09,"National","gp",2020-04-14
63,29,0.706633316890731,0.761457503718921,0.798446896761396,"National","gp",2020-04-14
63,16,0.0407976924394212,0.0690554413515231,0.143641513114,"National","gp",2020-04-14
63,34,0.905220584725357,1.15521828150583,1.28625252540427,"National","gp",2020-04-14
63,5,4.48492347938918e-06,1.4436165328914e-05,4.93181606378397e-05,"National","gp",2020-04-14
63,6,3.21281800551443e-05,8.18860439381673e-05,0.000242761037505012,"National","gp",2020-04-14
63,20,0.106527582336943,0.161469553079827,0.281582941433214,"National","gp",2020-04-14
63,10,0.00299405854801076,0.00549632925310155,0.0137069210462404,"National","gp",2020-04-14
63,22,0.165955880932831,0.234183926498626,0.359556482319741,"National","gp",2020-04-14
63,9,0.00135398848763405,0.00261832447588376,0.0065328734038214,"National","gp",2020-04-14
63,2,3.53401102164505e-10,7.04198909747565e-09,4.55351029926414e-08,"National","gp",2020-04-14
63,3,1.65975652133099e-08,1.63942806947822e-07,7.43289503915837e-07,"National","gp",2020-04-14
63,17,0.0528474196575974,0.0880764127011563,0.176030838646661,"National","gp",2020-04-14
63,4,3.86811206776422e-07,1.94687458761939e-06,7.35210646695534e-06,"National","gp",2020-04-14
63,7,0.000156786806771466,0.000334663549525076,0.000897224110436339,"National","gp",2020-04-14
63,21,0.133836041273761,0.195135597764438,0.319653324547497,"National","gp",2020-04-14
63,8,0.000524501213233387,0.00103851927961902,0.00261963701235167,"National","gp",2020-04-14
77,13,0.315699830491016,0.41000919099682,0.530390122820435,"National","gp",2020-04-28
77,28,2.29980715140462,2.4755640158588,2.6130917711606,"National","gp",2020-04-28
77,32,2.73949223795853,3.31933985439624,3.7055898178708,"National","gp",2020-04-28
77,25,1.78467954077083,2.0027075731522,2.30621592720671,"National","gp",2020-04-28
77,27,2.11615368950099,2.29728336778969,2.48109883285764,"National","gp",2020-04-28
77,36,2.45374168838609,3.27066313323652,3.9242120316228,"National","gp",2020-04-28
77,9,0.028538199581635,0.044781274989394,0.060781753670633,"National","gp",2020-04-28
77,26,1.9421727100324,2.14961931453207,2.3892781897779,"National","gp",2020-04-28
77,11,0.123061797679438,0.168757774241675,0.221576012987984,"National","gp",2020-04-28
77,0,1.12763692198392e-13,3.18382967733209e-11,5.413795924862e-10,"National","gp",2020-04-28
77,14,0.435983579349835,0.564425120485226,0.732198088237945,"National","gp",2020-04-28
77,1,4.78726955753405e-11,3.41135952299695e-09,2.8507610680834e-08,"National","gp",2020-04-28
77,29,2.4962052059927,2.66879804001332,2.7994869827024,"National","gp",2020-04-28
77,31,2.69953866125986,3.10589502854483,3.39732329123812,"National","gp",2020-04-28
77,18,0.983911515978842,1.22487070132884,1.57916002122187,"National","gp",2020-04-28
77,5,8.3228761869496e-05,0.000293996273768789,0.000605581687138959,"National","gp",2020-04-28
77,19,1.10513178716336,1.36576854833632,1.74923957046387,"National","gp",2020-04-28
77,35,2.65197863677573,3.49848369400552,4.13346893339327,"National","gp",2020-04-28
77,22,1.44321079811213,1.70129737245413,2.08927886206119,"National","gp",2020-04-28
77,21,1.3313595647788,1.60278149280255,1.99899677660967,"National","gp",2020-04-28
77,24,1.65596024905105,1.88540136816077,2.23506036905876,"National","gp",2020-04-28
77,10,0.0639511465367704,0.0937367019041888,0.121827801413082,"National","gp",2020-04-28
77,12,0.207350994106647,0.273599735797751,0.357889008042732,"National","gp",2020-04-28
77,30,2.64625727078494,2.87701721985053,3.09389034727451,"National","gp",2020-04-28
77,17,0.855678174161711,1.0682554940863,1.38467524459362,"National","gp",2020-04-28
77,15,0.570179391278234,0.733870700569695,0.950592836759521,"National","gp",2020-04-28
77,16,0.713164710779215,0.901438698320151,1.17207453295335,"National","gp",2020-04-28
77,34,2.73535687932054,3.57288832872599,4.12079775200704,"National","gp",2020-04-28
77,7,0.00309394208750147,0.00587095497548982,0.00931737028336397,"National","gp",2020-04-28
77,4,6.73579603607454e-06,3.83113650091727e-05,9.86467577169377e-05,"National","gp",2020-04-28
77,33,2.74989113447816,3.50080609984773,3.94160175293841,"National","gp",2020-04-28
77,2,6.06205984905321e-09,1.46711451381432e-07,7.42856458016758e-07,"National","gp",2020-04-28
77,3,2.95049732757416e-07,3.07452292618901e-06,1.10458591242414e-05,"National","gp",2020-04-28
77,23,1.5454219149139,1.79406858190256,2.16175900251405,"National","gp",2020-04-28
77,8,0.0108146875849701,0.0180971844473169,0.0259582479195551,"National","gp",2020-04-28
77,6,0.000629045759863889,0.00156120266236736,0.00271558216224303,"National","gp",2020-04-28
77,20,1.22005450338106,1.49510946752719,1.88690927810832,"National","gp",2020-04-28
84,0,4.61049434483948e-13,1.3051463513832e-10,2.77003202985471e-09,"National","gp",2020-05-05
84,24,7.92934792859859,8.57928921408304,9.07921075300185,"National","gp",2020-05-05
84,13,1.74790781771152,1.99196672417207,2.42640501373971,"National","gp",2020-05-05
84,27,8.52487955155539,8.88465231684444,9.3037167936317,"National","gp",2020-05-05
84,31,8.34820885982493,9.19275452184955,10.0708319033906,"National","gp",2020-05-05
84,28,8.51482207685844,9.00449111273398,9.37001976081658,"National","gp",2020-05-05
84,26,8.4010100332115,8.78769342874896,9.25755085234935,"National","gp",2020-05-05
84,25,8.17131548548092,8.70738412803393,9.22042929152699,"National","gp",2020-05-05
84,35,6.99416955861036,8.30751067145344,9.81989997236083,"National","gp",2020-05-05
84,32,8.1296674873231,9.1544714215468,10.2095424197365,"National","gp",2020-05-05
84,36,6.33025568837325,7.59277049106605,9.07985107154845,"National","gp",2020-05-05
84,11,0.660916264248853,0.814278281998259,1.023931790753,"National","gp",2020-05-05
84,10,0.336379826247177,0.443677304410086,0.587198872962384,"National","gp",2020-05-05
84,12,1.13669999449516,1.34045698752239,1.63228364894999,"National","gp",2020-05-05
84,14,2.42914908020121,2.76595752887016,3.31197086551719,"National","gp",2020-05-05
84,15,3.17276706250272,3.59976169999121,4.24665630400262,"National","gp",2020-05-05
84,29,8.50884137137684,9.11464704740674,9.56261295037528,"National","gp",2020-05-05
84,16,3.95168516681388,4.4480364707016,5.18807819285015,"National","gp",2020-05-05
84,18,5.38621961029465,6.06569714064876,6.8900816050678,"National","gp",2020-05-05
84,19,6.01546080533742,6.73857458458215,7.57867068556159,"National","gp",2020-05-05
84,33,7.91256632176927,9.0385623473632,10.3156381759691,"National","gp",2020-05-05
84,34,7.51061286683142,8.74713281329035,10.2284198748546,"National","gp",2020-05-05
84,22,7.36572758606448,8.12647971252085,8.82187188744009,"National","gp",2020-05-05
84,9,0.14591133823252,0.215615179777026,0.2967122432781,"National","gp",2020-05-05
84,23,7.670022968357,8.38534017289685,8.96357717099845,"National","gp",2020-05-05
84,2,2.79304299071278e-08,6.51076874454775e-07,3.6137195222953e-06,"National","gp",2020-05-05
84,20,6.56318513635097,7.28981266638135,8.10783655970038,"National","gp",2020-05-05
84,30,8.44632334429468,9.15805570404968,9.84894026178919,"National","gp",2020-05-05
84,1,2.02479391289241e-10,1.44491683851988e-08,1.45780457973345e-07,"National","gp",2020-05-05
84,6,0.00294287537627639,0.00752950962296907,0.0133999819446152,"National","gp",2020-05-05
84,4,3.33981898610252e-05,0.000180968217655327,0.00047992793110554,"National","gp",2020-05-05
84,21,7.00221547318267,7.74893999971276,8.50362601514797,"National","gp",2020-05-05
84,5,0.000398729787142559,0.00140622679358055,0.00298107881444272,"National","gp",2020-05-05
84,17,4.69318686056665,5.29026064629906,6.06414147606474,"National","gp",2020-05-05
84,8,0.0513839952714616,0.0893564793953643,0.131037885619995,"National","gp",2020-05-05
